date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-12-22 04:00:00,0,0,0,5.2,1019.0,84.2,0.0
2019-12-22 05:00:00,0,0,0,5.6,1018.5,84.5,0.0
2019-12-22 06:00:00,0,0,0,5.6,1018.5,85.3,0.0
2019-12-22 07:00:00,0,0,0,5.5,1018.5,85.4,0.0
2019-12-22 08:00:00,30,33,24,5.7,1018.8,85.3,2.16
2019-12-22 09:00:00,102,108,79,6.1,1019.3,84.9,9.8
2019-12-22 10:00:00,83,93,68,6.5,1019.6,82.1,8.28
2019-12-22 11:00:00,227,237,172,7.1,1019.1,80.9,22.19
2019-12-22 12:00:00,176,193,150,7.6,1018.2,80.3,13.98
2019-12-22 13:00:00,176,191,145,8.0,1016.9,79.2,15.72
2019-12-22 14:00:00,161,171,125,8.5,1016.3,77.6,16.32
2019-12-22 15:00:00,74,82,58,8.4,1015.9,76.6,7.86
2019-12-22 16:00:00,47,52,38,8.3,1015.7,77.4,3.98
2019-12-22 17:00:00,9,11,7,8.3,1015.7,76.3,0.63
2019-12-22 18:00:00,0,0,0,7.9,1016.1,77.8,0.0
2019-12-22 19:00:00,0,0,0,7.9,1016.1,77.8,0.0
2019-12-22 20:00:00,0,0,0,7.6,1016.5,77.5,0.0
2019-12-22 21:00:00,0,0,0,6.6,1016.8,77.7,0.0
2019-12-22 22:00:00,0,0,0,4.8,1017.2,80.4,0.0
2019-12-22 23:00:00,0,0,0,5.6,1017.5,81.3,0.0
2019-12-23 00:00:00,0,0,0,5.6,1017.4,82.0,0.0
2019-12-23 01:00:00,0,0,0,5.8,1017.4,81.8,0.0
2019-12-23 02:00:00,0,0,0,5.7,1017.6,82.1,0.0
2019-12-23 03:00:00,0,0,0,5.9,1017.1,81.8,0.0
2019-12-23 04:00:00,0,0,0,5.5,1016.6,82.2,0.0
2019-12-23 05:00:00,0,0,0,4.8,1016.0,81.9,0.0
2019-12-23 06:00:00,0,0,0,4.2,1016.7,82.5,0.0
2019-12-23 07:00:00,0,0,0,4.5,1017.2,82.7,0.0
2019-12-23 08:00:00,34,36,27,5.1,1017.4,82.4,2.9
2019-12-23 09:00:00,70,76,56,6.0,1018.0,81.2,6.87
2019-12-23 10:00:00,116,123,89,8.0,1018.3,78.7,12.63
2019-12-23 11:00:00,133,144,107,9.2,1017.6,75.4,13.56
2019-12-23 12:00:00,101,112,80,10.2,1016.8,72.5,10.3
2019-12-23 13:00:00,149,163,116,10.0,1016.0,72.5,15.77
2019-12-23 14:00:00,85,94,70,9.8,1016.0,72.1,8.34
2019-12-23 15:00:00,64,73,52,9.6,1016.2,72.7,6.01
2019-12-23 16:00:00,28,34,23,8.8,1016.5,75.1,2.63
2019-12-23 17:00:00,1,3,1,7.9,1017.3,77.7,0.0
2019-12-23 18:00:00,0,0,0,7.7,1018.1,78.4,0.0
2019-12-23 19:00:00,0,0,0,7.4,1019.1,79.7,0.0
2019-12-23 20:00:00,0,0,0,7.7,1019.9,80.1,0.0
2019-12-23 21:00:00,0,0,0,7.7,1020.0,79.9,0.0
2019-12-23 22:00:00,0,0,0,7.7,1020.3,80.4,0.0
2019-12-23 23:00:00,0,0,0,7.6,1020.9,80.3,0.0
2019-12-24 00:00:00,0,0,0,7.7,1020.8,80.8,0.0
2019-12-24 01:00:00,0,0,0,7.6,1021.0,80.8,0.0
2019-12-24 02:00:00,0,0,0,7.6,1020.9,81.2,0.0
2019-12-24 03:00:00,0,0,0,7.7,1020.9,80.9,0.0
2019-12-24 04:00:00,0,0,0,7.5,1020.7,81.0,0.0
2019-12-24 05:00:00,0,0,0,7.3,1020.9,81.3,0.0
2019-12-24 06:00:00,0,0,0,7.1,1021.0,81.9,0.0
2019-12-24 07:00:00,0,0,0,7.3,1021.2,81.6,0.0
2019-12-24 08:00:00,18,21,15,7.3,1021.6,81.3,1.27
2019-12-24 09:00:00,105,111,82,7.6,1021.6,80.8,10.26
2019-12-24 10:00:00,138,151,111,8.2,1022.1,79.6,14.0
2019-12-24 11:00:00,109,122,87,8.9,1021.4,78.9,11.17
2019-12-24 12:00:00,125,139,97,9.7,1020.9,77.4,13.45
2019-12-24 13:00:00,208,222,163,10.2,1019.5,75.4,20.88
2019-12-24 14:00:00,222,231,169,10.9,1018.2,73.2,22.83
2019-12-24 15:00:00,159,163,120,11.6,1017.7,70.7,16.37
2019-12-24 16:00:00,64,73,52,11.6,1017.9,70.7,5.91
2019-12-24 17:00:00,8,11,7,11.3,1017.7,71.6,0.43
2019-12-24 18:00:00,0,0,0,10.7,1017.6,75.1,0.0
2019-12-24 19:00:00,0,0,0,9.4,1018.3,77.2,0.0
2019-12-24 20:00:00,0,0,0,8.6,1018.3,78.7,0.0
2019-12-24 21:00:00,0,0,0,8.7,1018.1,79.3,0.0
2019-12-24 22:00:00,0,0,0,8.7,1018.1,79.1,0.0
2019-12-24 23:00:00,0,0,0,8.6,1017.9,79.4,0.0
2019-12-25 00:00:00,0,0,0,8.2,1017.5,80.3,0.0
2019-12-25 01:00:00,0,0,0,8.1,1017.1,80.3,0.0
2019-12-25 02:00:00,0,0,0,8.0,1016.8,80.8,0.0
2019-12-25 03:00:00,0,0,0,7.9,1016.3,81.1,0.0
2019-12-25 04:00:00,0,0,0,7.8,1015.6,81.0,0.0
2019-12-25 05:00:00,0,0,0,7.9,1015.4,81.0,0.0
2019-12-25 06:00:00,0,0,0,7.8,1015.1,80.9,0.0
2019-12-25 07:00:00,0,0,0,8.0,1014.8,81.1,0.0
2019-12-25 08:00:00,2,4,2,8.1,1015.3,81.1,0.0
2019-12-25 09:00:00,13,16,10,8.2,1015.5,80.5,0.92
2019-12-25 10:00:00,21,23,17,8.2,1015.7,81.5,2.15
2019-12-25 11:00:00,54,58,43,8.2,1015.5,82.3,5.19
2019-12-25 12:00:00,43,47,35,8.3,1014.7,82.2,3.78
2019-12-25 13:00:00,36,39,29,8.2,1013.9,83.1,4.02
2019-12-25 14:00:00,33,38,27,8.2,1013.5,83.3,3.38
2019-12-25 15:00:00,27,30,22,7.9,1013.5,83.4,2.3
2019-12-25 16:00:00,15,18,12,7.6,1013.9,83.6,1.07
2019-12-25 17:00:00,0,2,1,7.4,1014.5,83.3,0.0
2019-12-25 18:00:00,0,0,0,7.7,1014.9,82.3,0.0
2019-12-25 19:00:00,0,0,0,7.8,1016.5,81.1,0.0
2019-12-25 20:00:00,0,0,0,7.8,1017.3,81.0,0.0
2019-12-25 21:00:00,0,0,0,7.7,1018.5,79.9,0.0
2019-12-25 22:00:00,0,0,0,7.6,1019.5,80.1,0.0
2019-12-25 23:00:00,0,0,0,7.2,1020.2,80.8,0.0
2019-12-26 00:00:00,0,0,0,6.9,1021.0,80.7,0.0
2019-12-26 01:00:00,0,0,0,6.8,1021.3,80.7,0.0
2019-12-26 02:00:00,0,0,0,6.8,1022.0,80.3,0.0
2019-12-26 03:00:00,0,0,0,6.7,1022.6,79.9,0.0
2019-12-26 04:00:00,0,0,0,6.4,1022.5,78.4,0.0
2019-12-26 05:00:00,0,0,0,6.1,1023.0,77.6,0.0
2019-12-26 06:00:00,0,0,0,5.4,1023.6,78.5,0.0
2019-12-26 07:00:00,0,0,0,4.8,1024.8,79.3,0.0
2019-12-26 08:00:00,52,51,34,4.8,1026.4,78.9,4.59
2019-12-26 09:00:00,189,164,119,4.9,1027.0,78.4,18.21
2019-12-26 10:00:00,346,295,220,5.9,1027.5,76.3,34.8
2019-12-26 11:00:00,485,418,319,6.7,1027.0,71.6,50.01
2019-12-26 12:00:00,525,451,348,7.1,1026.7,68.4,55.44
2019-12-26 13:00:00,484,410,322,7.7,1025.6,63.0,51.38
2019-12-26 14:00:00,371,317,247,8.0,1025.7,63.5,37.87
2019-12-26 15:00:00,313,261,200,8.2,1025.2,59.0,30.87
2019-12-26 16:00:00,170,137,103,8.1,1025.2,58.6,14.12
2019-12-26 17:00:00,22,23,14,7.4,1025.6,61.8,1.64
2019-12-26 18:00:00,0,0,0,6.2,1026.1,66.6,0.0
2019-12-26 19:00:00,0,0,0,5.4,1026.5,71.0,0.0
2019-12-26 20:00:00,0,0,0,3.9,1026.9,75.9,0.0
2019-12-26 21:00:00,0,0,0,3.1,1027.1,77.7,0.0
2019-12-26 22:00:00,0,0,0,1.6,1027.3,81.1,0.0
2019-12-26 23:00:00,0,0,0,1.5,1027.3,81.6,0.0
2019-12-27 00:00:00,0,0,0,0.3,1027.4,83.4,0.0
2019-12-27 01:00:00,0,0,0,-0.1,1027.6,84.4,0.0
2019-12-27 02:00:00,0,0,0,-0.7,1027.8,85.4,0.0
2019-12-27 03:00:00,0,0,0,-1.6,1027.7,86.2,0.0
2019-12-27 04:00:00,0,0,0,-1.5,1027.3,86.6,0.0
2019-12-27 05:00:00,0,0,0,-1.8,1027.0,87.3,0.0
2019-12-27 06:00:00,0,0,0,-1.8,1027.0,87.5,0.0
2019-12-27 07:00:00,0,0,0,-2.3,1027.4,88.0,0.0
2019-12-27 08:00:00,77,60,56,-1.8,1027.0,87.8,5.35
2019-12-27 09:00:00,292,196,234,-0.3,1026.6,87.1,31.85
2019-12-27 10:00:00,512,377,339,2.7,1026.6,84.8,56.02
2019-12-27 11:00:00,641,494,455,6.3,1025.9,77.4,67.95
2019-12-27 12:00:00,696,546,504,8.8,1024.4,58.2,73.56
2019-12-27 13:00:00,650,508,475,9.6,1023.8,48.1,70.65
2019-12-27 14:00:00,592,460,423,10.3,1022.1,49.6,61.93
2019-12-27 15:00:00,422,308,275,11.1,1021.6,46.5,45.1
2019-12-27 16:00:00,246,173,146,10.6,1021.4,46.5,15.57
2019-12-27 17:00:00,34,29,18,9.7,1021.4,49.9,2.21
2019-12-27 18:00:00,0,0,0,7.6,1021.8,59.7,0.0
2019-12-27 19:00:00,0,0,0,4.9,1022.1,72.2,0.0
2019-12-27 20:00:00,0,0,0,4.1,1022.4,74.4,0.0
2019-12-27 21:00:00,0,0,0,3.4,1023.0,76.8,0.0
2019-12-27 22:00:00,0,0,0,1.6,1023.6,79.7,0.0
2019-12-27 23:00:00,0,0,0,1.2,1023.5,82.3,0.0
2019-12-28 00:00:00,0,0,0,0.6,1023.1,83.0,0.0
2019-12-28 01:00:00,0,0,0,0.6,1022.6,83.5,0.0
2019-12-28 02:00:00,0,0,0,-0.1,1023.0,83.9,0.0
2019-12-28 03:00:00,0,0,0,-0.2,1022.5,84.2,0.0
2019-12-28 04:00:00,0,0,0,-0.4,1021.9,84.5,0.0
2019-12-28 05:00:00,0,0,0,-0.5,1021.2,84.7,0.0
2019-12-28 06:00:00,0,0,0,-1.0,1021.2,84.5,0.0
2019-12-28 07:00:00,0,0,0,-0.7,1021.4,84.5,0.0
2019-12-28 08:00:00,86,59,58,-0.7,1021.2,84.5,4.96
2019-12-28 09:00:00,347,233,194,2.0,1021.2,82.7,31.36
2019-12-28 10:00:00,249,223,164,3.9,1020.7,77.4,29.7
2019-12-28 11:00:00,251,260,184,6.0,1020.2,73.2,26.38
2019-12-28 12:00:00,236,251,185,8.9,1018.8,61.7,22.85
2019-12-28 13:00:00,129,140,97,9.7,1018.0,61.7,13.6
2019-12-28 14:00:00,120,135,93,9.9,1017.2,58.1,12.87
2019-12-28 15:00:00,24,31,19,9.7,1017.4,61.6,2.31
2019-12-28 16:00:00,25,35,21,8.8,1017.6,66.4,2.46
2019-12-28 17:00:00,0,2,0,7.9,1018.5,72.9,0.0
2019-12-28 18:00:00,0,0,0,6.7,1018.2,76.6,0.0
2019-12-28 19:00:00,0,0,0,6.3,1018.7,79.4,0.0
2019-12-28 20:00:00,0,0,0,6.5,1018.2,79.2,0.0
2019-12-28 21:00:00,0,0,0,6.5,1018.1,80.2,0.0
2019-12-28 22:00:00,0,0,0,6.5,1018.2,80.7,0.0
2019-12-28 23:00:00,0,0,0,6.2,1018.3,80.8,0.0
2019-12-29 00:00:00,0,0,0,6.1,1017.0,81.5,0.0
2019-12-29 01:00:00,0,0,0,6.2,1017.5,81.7,0.0
2019-12-29 02:00:00,0,0,0,6.4,1017.1,80.8,0.0
2019-12-29 03:00:00,0,0,0,6.2,1016.8,81.3,0.0
2019-12-29 04:00:00,0,0,0,6.0,1017.1,82.1,0.0
2019-12-29 05:00:00,0,0,0,5.9,1016.4,83.1,0.0
2019-12-29 06:00:00,0,0,0,5.9,1017.3,83.2,0.0
2019-12-29 07:00:00,0,0,0,6.0,1017.5,84.3,0.0
2019-12-29 08:00:00,25,30,20,6.1,1017.8,84.2,2.33
2019-12-29 09:00:00,40,42,33,6.6,1018.4,84.4,3.29
2019-12-29 10:00:00,85,91,69,7.6,1019.0,83.3,7.4
2019-12-29 11:00:00,164,165,133,8.5,1018.5,80.0,14.81
2019-12-29 12:00:00,261,228,159,9.4,1017.6,76.9,32.26
2019-12-29 13:00:00,357,371,244,10.1,1016.7,74.5,33.54
2019-12-29 14:00:00,539,477,376,10.7,1015.7,73.7,58.79
2019-12-29 15:00:00,278,262,183,11.1,1015.5,72.6,29.21
2019-12-29 16:00:00,125,125,87,11.2,1015.9,72.7,11.53
2019-12-29 17:00:00,36,40,24,10.7,1016.0,74.1,3.21
2019-12-29 18:00:00,0,0,0,9.4,1016.7,77.6,0.0
2019-12-29 19:00:00,0,0,0,7.6,1017.5,80.0,0.0
2019-12-29 20:00:00,0,0,0,6.9,1018.4,81.2,0.0
2019-12-29 21:00:00,0,0,0,6.4,1018.8,82.2,0.0
2019-12-29 22:00:00,0,0,0,5.7,1019.3,83.0,0.0
2019-12-29 23:00:00,0,0,0,5.3,1019.7,83.6,0.0
2019-12-30 00:00:00,0,0,0,4.9,1020.0,84.5,0.0
2019-12-30 01:00:00,0,0,0,4.7,1020.1,84.9,0.0
2019-12-30 02:00:00,0,0,0,4.1,1020.6,85.8,0.0
2019-12-30 03:00:00,0,0,0,3.5,1020.9,86.3,0.0
2019-12-30 04:00:00,0,0,0,1.6,1021.2,86.9,0.0
2019-12-30 05:00:00,0,0,0,0.9,1021.8,87.6,0.0
2019-12-30 06:00:00,0,0,0,1.0,1022.2,88.1,0.0
2019-12-30 07:00:00,0,0,0,0.5,1023.3,88.3,0.0
2019-12-30 08:00:00,70,59,42,1.4,1024.1,88.6,5.69
2019-12-30 09:00:00,134,125,85,3.4,1025.0,88.1,14.49
2019-12-30 10:00:00,203,200,144,7.9,1025.3,85.1,20.98
2019-12-30 11:00:00,217,212,145,7.9,1025.3,80.6,22.65
2019-12-30 12:00:00,457,384,302,8.8,1024.6,78.3,63.38
2019-12-30 13:00:00,330,335,234,9.7,1024.1,75.7,34.92
2019-12-30 14:00:00,169,183,132,9.2,1024.0,76.0,17.8
2019-12-30 15:00:00,99,111,79,8.8,1024.7,77.2,10.32
2019-12-30 16:00:00,83,90,66,9.6,1025.4,73.5,7.7
2019-12-30 17:00:00,18,21,15,8.6,1026.6,74.6,1.3
2019-12-30 18:00:00,0,0,0,7.2,1027.6,77.9,0.0
2019-12-30 19:00:00,0,0,0,7.0,1028.6,78.7,0.0
2019-12-30 20:00:00,0,0,0,7.1,1029.3,78.3,0.0
2019-12-30 21:00:00,0,0,0,7.3,1030.2,77.9,0.0
2019-12-30 22:00:00,0,0,0,7.2,1030.8,77.3,0.0
2019-12-30 23:00:00,0,0,0,7.2,1031.3,77.6,0.0
2019-12-31 00:00:00,0,0,0,7.2,1031.7,76.9,0.0
2019-12-31 01:00:00,0,0,0,6.8,1032.4,76.8,0.0
2019-12-31 02:00:00,0,0,0,6.6,1032.9,76.0,0.0
2019-12-31 03:00:00,0,0,0,5.8,1033.1,74.1,0.0
2019-12-31 04:00:00,0,0,0,4.5,1033.7,73.2,0.0
2019-12-31 05:00:00,0,0,0,3.4,1033.9,72.6,0.0
2019-12-31 06:00:00,0,0,0,3.0,1034.6,72.9,0.0
2019-12-31 07:00:00,0,0,0,2.3,1035.0,73.7,0.0
2019-12-31 08:00:00,31,35,24,1.2,1035.8,73.1,2.65
2019-12-31 09:00:00,187,175,125,1.5,1036.0,70.0,19.89
2019-12-31 10:00:00,466,390,300,2.8,1036.2,64.2,45.24
2019-12-31 11:00:00,555,453,373,4.3,1035.2,57.2,59.85
2019-12-31 12:00:00,629,516,426,5.5,1033.7,52.0,64.62
2019-12-31 13:00:00,632,514,444,6.7,1031.9,48.2,66.94
2019-12-31 14:00:00,535,434,365,8.2,1030.6,44.0,57.1
2019-12-31 15:00:00,430,330,281,8.6,1029.9,43.2,44.22
2019-12-31 16:00:00,212,159,128,8.5,1029.8,45.8,16.84
2019-12-31 17:00:00,36,32,21,7.9,1029.8,46.3,2.62
2019-12-31 18:00:00,0,0,0,5.9,1029.9,49.2,0.0
2019-12-31 19:00:00,0,0,0,4.7,1030.1,52.0,0.0
2019-12-31 20:00:00,0,0,0,3.8,1030.4,55.9,0.0
2019-12-31 21:00:00,0,0,0,2.5,1030.2,61.9,0.0
2019-12-31 22:00:00,0,0,0,1.7,1029.8,65.8,0.0
2019-12-31 23:00:00,0,0,0,1.6,1029.9,65.2,0.0
2020-01-01 00:00:00,0,0,0,1.7,1028.8,71.9,-0.36
2020-01-01 01:00:00,0,0,0,2.2,1028.4,68.8,-0.25
2020-01-01 02:00:00,0,0,0,3.0,1028.1,70.4,-0.3
2020-01-01 03:00:00,0,0,0,2.5,1028.0,74.2,-0.28
2020-01-01 04:00:00,0,0,0,2.8,1027.6,70.3,-0.28
2020-01-01 05:00:00,0,0,0,2.8,1027.3,69.1,-0.29
2020-01-01 06:00:00,0,0,0,2.7,1027.3,73.4,-0.28
2020-01-01 07:00:00,0,0,0,2.8,1027.0,73.4,-0.27
2020-01-01 08:00:00,16,19,13,3.0,1026.8,72.6,1.13
2020-01-01 09:00:00,50,57,40,4.2,1027.8,71.0,4.78
2020-01-01 10:00:00,60,70,48,4.7,1028.1,68.7,6.7
2020-01-01 11:00:00,90,105,71,5.3,1026.8,67.5,9.95
2020-01-01 12:00:00,151,165,121,6.5,1025.0,65.7,16.09
2020-01-01 13:00:00,107,123,85,7.1,1024.0,64.0,10.66
2020-01-01 14:00:00,64,73,50,7.5,1023.2,63.1,6.62
2020-01-01 15:00:00,57,65,43,7.7,1022.6,63.8,6.23
2020-01-01 16:00:00,10,13,8,7.7,1022.7,63.8,0.73
2020-01-01 17:00:00,0,2,0,7.1,1023.2,72.5,-0.31
2020-01-01 18:00:00,0,0,0,6.9,1023.3,75.2,-0.27
2020-01-01 19:00:00,0,0,0,6.6,1023.6,77.5,-0.29
2020-01-01 20:00:00,0,0,0,6.5,1023.8,78.1,-0.28
2020-01-01 21:00:00,0,0,0,6.5,1024.2,75.7,-0.28
2020-01-01 22:00:00,0,0,0,6.4,1024.3,73.2,-0.28
2020-01-01 23:00:00,0,0,0,6.0,1024.8,74.8,-0.28
2020-01-02 00:00:00,0,0,0,5.6,1024.7,74.6,-0.28
2020-01-02 01:00:00,0,0,0,5.6,1024.5,75.2,-0.28
2020-01-02 02:00:00,0,0,0,5.6,1024.6,75.6,-0.27
2020-01-02 03:00:00,0,0,0,5.4,1024.1,76.1,-0.29
2020-01-02 04:00:00,0,0,0,5.6,1024.2,75.9,-0.28
2020-01-02 05:00:00,0,0,0,5.4,1024.4,76.9,-0.28
2020-01-02 06:00:00,0,0,0,4.7,1024.9,78.2,-0.27
2020-01-02 07:00:00,0,0,0,4.6,1025.4,79.8,-0.28
2020-01-02 08:00:00,9,12,7,4.9,1025.8,79.4,0.57
2020-01-02 09:00:00,48,53,38,5.2,1026.4,78.9,4.78
2020-01-02 10:00:00,64,74,52,5.7,1027.2,78.2,6.42
2020-01-02 11:00:00,93,103,73,6.4,1026.6,76.4,10.3
2020-01-02 12:00:00,102,115,82,7.1,1025.8,74.7,10.46
2020-01-02 13:00:00,105,120,84,7.4,1024.5,74.2,10.93
2020-01-02 14:00:00,64,74,51,7.7,1024.3,73.3,6.31
2020-01-02 15:00:00,36,43,29,7.9,1024.2,73.2,3.36
2020-01-02 16:00:00,26,30,21,8.0,1024.2,74.8,2.26
2020-01-02 17:00:00,3,6,3,7.9,1024.2,74.8,-0.01
2020-01-02 18:00:00,0,0,0,7.4,1024.1,74.4,-0.28
2020-01-02 19:00:00,0,0,0,7.2,1024.2,74.6,-0.28
2020-01-02 20:00:00,0,0,0,7.2,1025.0,75.8,-0.29
2020-01-02 21:00:00,0,0,0,7.0,1025.4,75.6,-0.33
2020-01-02 22:00:00,0,0,0,7.1,1025.5,75.4,-0.29
2020-01-02 23:00:00,0,0,0,7.0,1025.4,75.1,-0.29
2020-01-03 00:00:00,0,0,0,7.2,1025.0,74.9,-0.29
2020-01-03 01:00:00,0,0,0,6.9,1024.9,77.0,-0.27
2020-01-03 02:00:00,0,0,0,6.5,1024.9,79.1,-0.28
2020-01-03 03:00:00,0,0,0,6.6,1024.1,78.5,-0.29
2020-01-03 04:00:00,0,0,0,6.6,1024.2,78.5,-0.27
2020-01-03 05:00:00,0,0,0,6.0,1024.2,80.5,-0.29
2020-01-03 06:00:00,0,0,0,5.7,1024.6,81.0,-0.29
2020-01-03 07:00:00,0,0,0,6.0,1025.1,81.2,-0.26
2020-01-03 08:00:00,7,9,5,6.0,1025.0,80.8,0.26
2020-01-03 09:00:00,61,65,47,6.4,1024.5,80.3,5.98
2020-01-03 10:00:00,47,53,38,6.6,1025.4,79.4,4.37
2020-01-03 11:00:00,44,50,35,6.9,1025.3,78.2,4.35
2020-01-03 12:00:00,55,62,44,7.2,1024.1,77.2,5.61
2020-01-03 13:00:00,28,32,22,7.5,1023.7,76.8,2.82
2020-01-03 14:00:00,25,29,20,7.6,1023.4,76.2,2.23
2020-01-03 15:00:00,25,32,20,7.4,1023.1,77.4,2.35
2020-01-03 16:00:00,14,18,11,7.2,1023.1,79.3,1.34
2020-01-03 17:00:00,0,3,1,7.2,1023.1,80.2,-0.16
2020-01-03 18:00:00,0,0,0,6.7,1023.2,81.3,-0.28
2020-01-03 19:00:00,0,0,0,6.5,1023.0,81.9,-0.28
2020-01-03 20:00:00,0,0,0,6.4,1023.7,82.1,-0.26
2020-01-03 21:00:00,0,0,0,6.4,1024.5,82.6,-0.26
2020-01-03 22:00:00,0,0,0,6.4,1024.6,83.0,-0.29
2020-01-03 23:00:00,0,0,0,6.2,1024.2,83.0,-0.28
2020-01-04 00:00:00,0,0,0,6.2,1024.0,83.0,-0.28
2020-01-04 01:00:00,0,0,0,6.3,1023.7,82.8,-0.23
2020-01-04 02:00:00,0,0,0,6.3,1023.3,83.9,-0.28
2020-01-04 03:00:00,0,0,0,6.4,1022.8,84.3,-0.29
2020-01-04 04:00:00,0,0,0,6.5,1022.7,84.4,-0.29
2020-01-04 05:00:00,0,0,0,6.4,1022.2,84.8,-0.24
2020-01-04 06:00:00,0,0,0,6.3,1022.3,85.0,-0.29
2020-01-04 07:00:00,0,0,0,6.5,1022.6,85.5,-0.25
2020-01-04 08:00:00,9,11,7,6.8,1023.5,85.9,0.52
2020-01-04 09:00:00,24,27,19,6.8,1024.0,86.0,2.22
2020-01-04 10:00:00,70,76,57,7.2,1024.0,86.1,7.2
2020-01-04 11:00:00,64,71,52,7.6,1023.9,85.6,6.42
2020-01-04 12:00:00,62,68,49,7.7,1022.8,85.2,6.94
2020-01-04 13:00:00,108,119,86,8.4,1022.0,84.0,9.54
2020-01-04 14:00:00,69,77,56,8.8,1021.2,82.0,6.2
2020-01-04 15:00:00,36,41,29,9.0,1020.8,80.6,3.62
2020-01-04 16:00:00,21,26,18,9.0,1020.6,80.5,1.85
2020-01-04 17:00:00,2,5,2,8.8,1020.5,81.2,-0.02
2020-01-04 18:00:00,0,0,0,8.6,1021.1,81.4,-0.27
2020-01-04 19:00:00,0,0,0,8.5,1021.3,82.0,-0.27
2020-01-04 20:00:00,0,0,0,8.4,1021.2,82.9,-0.27
2020-01-04 21:00:00,0,0,0,8.5,1021.5,83.4,-0.28
2020-01-04 22:00:00,0,0,0,8.3,1020.9,84.1,-0.29
2020-01-04 23:00:00,0,0,0,8.3,1020.4,84.3,-0.3
2020-01-05 00:00:00,0,0,0,8.2,1019.4,84.6,-0.28
2020-01-05 01:00:00,0,0,0,8.2,1019.4,85.4,-0.32
2020-01-05 02:00:00,0,0,0,8.3,1019.0,85.4,-0.31
2020-01-05 03:00:00,0,0,0,8.1,1018.3,85.6,-0.29
2020-01-05 04:00:00,0,0,0,8.2,1017.5,85.8,-0.29
2020-01-05 05:00:00,0,0,0,8.1,1017.6,86.3,-0.29
2020-01-05 06:00:00,0,0,0,8.1,1017.5,86.4,-0.28
2020-01-05 07:00:00,0,0,0,8.1,1017.2,86.9,-0.27
2020-01-05 08:00:00,2,3,2,8.3,1017.3,86.5,-0.14
2020-01-05 09:00:00,50,54,39,8.6,1017.1,86.8,5.95
2020-01-05 10:00:00,26,29,21,9.2,1017.8,86.7,2.36
2020-01-05 11:00:00,23,27,19,9.4,1018.1,86.0,2.0
2020-01-05 12:00:00,34,38,27,9.5,1017.0,85.7,3.53
2020-01-05 13:00:00,56,62,45,9.8,1016.0,85.5,5.55
2020-01-05 14:00:00,53,58,42,9.7,1015.1,84.9,5.11
2020-01-05 15:00:00,25,29,20,9.9,1015.0,84.8,2.48
2020-01-05 16:00:00,22,25,18,10.0,1014.8,84.4,1.82
2020-01-05 17:00:00,4,7,4,9.8,1014.7,84.7,0.02
2020-01-05 18:00:00,0,0,0,9.8,1014.7,85.0,-0.29
2020-01-05 19:00:00,0,0,0,9.5,1015.6,84.8,-0.31
2020-01-05 20:00:00,0,0,0,9.2,1015.8,85.1,-0.32
2020-01-05 21:00:00,0,0,0,9.4,1016.7,84.6,-0.29
2020-01-05 22:00:00,0,0,0,9.0,1017.2,84.4,-0.29
2020-01-05 23:00:00,0,0,0,8.9,1017.5,83.7,-0.27
2020-01-06 00:00:00,0,0,0,8.8,1017.3,83.6,-0.27
2020-01-06 01:00:00,0,0,0,8.7,1016.9,83.4,-0.28
2020-01-06 02:00:00,0,0,0,8.5,1016.7,83.5,-0.28
2020-01-06 03:00:00,0,0,0,8.2,1016.3,83.9,-0.28
2020-01-06 04:00:00,0,0,0,7.6,1015.9,83.7,-0.28
2020-01-06 05:00:00,0,0,0,6.9,1015.7,84.0,-0.3
2020-01-06 06:00:00,0,0,0,7.1,1016.2,84.5,-0.28
2020-01-06 07:00:00,0,0,0,6.6,1016.9,84.0,-0.26
2020-01-06 08:00:00,0,0,0,6.5,1017.4,84.4,-0.28
2020-01-06 09:00:00,6,8,5,6.1,1017.8,84.8,0.32
2020-01-06 10:00:00,9,11,8,5.8,1017.9,85.0,0.53
2020-01-06 11:00:00,8,10,7,6.0,1017.5,85.1,0.47
2020-01-06 12:00:00,13,14,11,5.3,1016.7,85.1,0.73
2020-01-06 13:00:00,36,39,29,5.0,1015.9,85.3,3.5
2020-01-06 14:00:00,16,18,13,5.2,1015.0,84.5,1.38
2020-01-06 15:00:00,11,13,9,5.3,1014.2,84.9,0.71
2020-01-06 16:00:00,12,14,10,5.4,1013.5,85.1,0.83
2020-01-06 17:00:00,2,4,2,5.5,1013.8,84.8,-0.07
2020-01-06 18:00:00,0,0,0,5.0,1013.9,84.0,-0.31
2020-01-06 19:00:00,0,0,0,4.8,1014.3,83.5,-0.29
2020-01-06 20:00:00,0,0,0,5.2,1014.4,83.5,-0.28
2020-01-06 21:00:00,0,0,0,4.3,1015.5,83.7,-0.29
2020-01-06 22:00:00,0,0,0,4.0,1015.6,84.6,-0.28
2020-01-06 23:00:00,0,0,0,4.2,1015.5,84.4,-0.28
2020-01-07 00:00:00,0,0,0,4.6,1013.4,83.3,-0.29
2020-01-07 01:00:00,0,0,0,4.5,1013.2,83.9,-0.28
2020-01-07 02:00:00,0,0,0,4.1,1013.0,83.9,-0.29
