date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2020-02-03 13:00:00,1085.0667,873.4667,118.53333,16.613333,833.11334,26.073334,28.128
2020-02-03 14:00:00,1131.2,874.8,119.066666,16.906666,831.7133,25.786667,28.304
2020-02-03 15:00:00,974.13336,812.6667,118.8,17.846666,830.64667,24.326666,23.581333
2020-02-03 16:00:00,739.13336,720.3333,105.0,17.826666,830.00665,24.366667,20.442667
2020-02-03 17:00:00,298.2,179.0,122.0,18.273333,829.4667,23.766666,8.232667
2020-02-03 18:00:00,271.35715,37.0,114.35714,17.821428,829.4286,25.428572,6.0226665
2020-02-03 19:00:00,1.4,0.0,0.2,16.326666,829.7133,29.86,0.0053333333
2020-02-03 20:00:00,0.0,0.0,0.0,15.8,830.18,31.08,0.0
2020-02-03 21:00:00,0.0,0.0,0.0,15.3133335,830.86664,30.586666,0.0
2020-02-03 22:00:00,0.0,0.0,0.0,14.833333,831.64,32.34,0.0
2020-02-03 23:00:00,0.0,0.0,0.0,14.273334,831.98,35.666668,0.0
2020-02-04 00:00:00,0.0,0.0,0.0,14.0,832.4,36.96,0.0
2020-02-04 01:00:00,0.0,0.0,0.0,13.726666,832.5,37.866665,0.0
2020-02-04 02:00:00,0.0,0.0,0.0,13.166667,832.5933,39.3,0.0
2020-02-04 03:00:00,0.0,0.0,0.0,12.433333,832.62,41.046665,0.0
2020-02-04 04:00:00,0.0,0.0,0.0,11.66923,832.33075,43.130768,0.0
2020-02-04 05:00:00,0.0,0.0,0.0,11.653334,832.32,43.386665,0.0
2020-02-04 06:00:00,0.0,0.0,0.0,9.753333,832.20667,49.9,0.0
2020-02-04 07:00:00,0.0,0.0,0.0,9.78,832.68,49.233334,0.0
2020-02-04 08:00:00,0.06666667,0.0,0.0,8.12,833.5467,54.553333,0.0
2020-02-04 09:00:00,248.0,87.46667,106.0,10.46,834.24664,49.533333,5.1033335
2020-02-04 10:00:00,601.4,738.73334,53.8,12.12,834.7,44.773335,14.342
2020-02-04 11:00:00,813.0,889.5333,91.73333,12.893333,835.06,44.426666,21.432667
2020-02-04 12:00:00,991.26666,887.0,110.73333,14.16,834.99335,42.98,25.959333
2020-02-04 13:00:00,1091.5333,874.13336,119.2,15.646667,834.1667,39.113335,28.197332
2020-02-04 14:00:00,1146.0667,885.6,121.13333,17.506666,832.76666,31.1,28.458666
2020-02-04 15:00:00,1061.1333,893.0,112.933334,18.193333,831.4133,28.16,26.714
2020-02-04 16:00:00,895.13336,929.6667,98.333336,19.486666,830.34,25.766666,22.888
2020-02-04 17:00:00,685.4,820.06665,62.533333,19.913334,829.62,22.713333,16.681334
2020-02-04 18:00:00,348.33334,18.533333,139.0,19.58,829.43335,22.24,7.356
2020-02-04 19:00:00,3.4,0.0,0.2,17.286667,829.88,25.866667,0.053333335
2020-02-04 20:00:00,0.0,0.0,0.0,15.713333,830.25336,28.18,0.0
2020-02-04 21:00:00,0.0,0.0,0.0,14.833333,830.64667,29.9,0.0
2020-02-04 22:00:00,0.0,0.0,0.0,14.746667,831.08,29.66,0.0
2020-02-04 23:00:00,0.0,0.0,0.0,14.34,831.64667,34.22,0.0
2020-02-05 00:00:00,0.0,0.0,0.0,15.257143,832.0714,25.207144,0.0
2020-02-05 01:00:00,0.0,0.0,0.0,14.766666,832.02,24.026667,0.0
2020-02-05 02:00:00,0.0,0.0,0.0,14.346666,832.05334,24.713333,0.0
2020-02-05 03:00:00,0.0,0.0,0.0,13.973333,831.5933,25.453333,0.0
2020-02-05 04:00:00,0.0,0.0,0.0,13.141666,830.9667,28.475,0.0
2020-02-05 05:00:00,0.0,0.0,0.0,12.1866665,830.12665,31.4,0.0
2020-02-05 06:00:00,0.0,0.0,0.0,11.033334,830.49335,34.733334,0.0
2020-02-05 07:00:00,0.0,0.0,0.0,11.033334,830.50665,34.98,0.0
2020-02-05 08:00:00,0.2,0.0,0.0,10.866667,831.24,34.22,0.0
2020-02-05 09:00:00,294.13333,101.53333,138.26666,12.326667,831.50665,30.893333,6.6153336
2020-02-05 10:00:00,709.8,892.4,66.73333,13.2,831.88,29.626667,16.715334
2020-02-05 11:00:00,617.4667,613.93335,114.46667,13.213333,831.80664,30.806667,17.006666
2020-02-05 12:00:00,1054.1333,937.6667,120.933334,15.166667,831.34,28.513334,24.327333
2020-02-05 13:00:00,1243.4667,994.3333,141.06667,16.66,830.16,24.2,28.386
2020-02-05 14:00:00,1144.6666,879.4,121.0,18.533333,828.4267,19.98,28.304667
2020-02-05 15:00:00,1070.9333,891.13336,111.933334,19.3,826.86664,17.226667,26.786
2020-02-05 16:00:00,875.06665,907.3333,96.6,20.5,825.6667,15.273334,22.572
2020-02-05 17:00:00,654.6667,757.73334,75.13333,20.666666,825.18665,13.606667,15.4053335
2020-02-05 18:00:00,171.53334,23.066668,74.46667,19.24,825.0,13.393333,4.587333
2020-02-05 19:00:00,6.266667,0.0,1.2,18.06,825.37335,16.406666,0.09
2020-02-05 20:00:00,0.0,0.0,0.0,17.206667,825.94666,19.333334,0.0
2020-02-05 21:00:00,0.0,0.0,0.0,16.506666,826.7733,23.06,0.0
2020-02-05 22:00:00,0.0,0.0,0.0,15.973333,827.48,25.88,0.0
2020-02-05 23:00:00,0.0,0.0,0.0,15.1866665,828.34,26.773333,0.0
2020-02-06 00:00:00,0.0,0.0,0.0,14.4,828.7,27.064285,0.0
2020-02-06 01:00:00,0.0,0.0,0.0,13.773334,829.6,26.54,0.0
2020-02-06 02:00:00,0.0,0.0,0.0,13.24,829.8933,27.486666,0.0
2020-02-06 03:00:00,0.0,0.0,0.0,12.48,829.94,29.22,0.0
2020-02-06 04:00:00,0.0,0.0,0.0,12.066667,830.23334,29.526667,0.0
2020-02-06 05:00:00,0.0,0.0,0.0,11.6,830.20667,28.813334,0.0
2020-02-06 06:00:00,0.0,0.0,0.0,10.72,830.5467,29.233334,0.0
2020-02-06 07:00:00,0.0,0.0,0.0,10.1866665,831.18,29.613333,0.0
2020-02-06 08:00:00,0.2,0.0,0.0,10.1866665,831.86,29.453333,0.0
2020-02-06 09:00:00,231.4,40.0,126.46667,11.8,832.50665,26.7,5.5006666
2020-02-06 10:00:00,617.73334,761.26666,56.266666,12.586667,833.0867,24.96,14.722
2020-02-06 11:00:00,819.2,894.93335,93.4,13.36,833.52,24.84,21.668
2020-02-06 12:00:00,994.0,886.8,111.8,15.613334,833.24,20.62,26.102
2020-02-06 13:00:00,1096.2667,872.4,120.26667,16.193333,832.34,20.486666,28.454
2020-02-06 14:00:00,1142.3334,875.73334,121.0,17.74,831.0333,18.32,28.531334
2020-02-06 15:00:00,1051.9333,880.3333,112.53333,18.173334,829.94666,17.786667,26.741333
2020-02-06 16:00:00,880.6667,910.4,97.53333,19.206667,829.2267,17.02,22.891333
2020-02-06 17:00:00,674.13336,812.13336,62.933334,19.713333,828.8933,16.566668,16.487333
2020-02-06 18:00:00,363.86667,25.666666,149.33333,19.633333,828.7867,16.66,7.776
2020-02-06 19:00:00,7.133333,0.0,1.1333333,17.713333,829.12,19.913334,0.10933334
2020-02-06 20:00:00,0.0,0.0,0.0,16.82,829.9533,23.44,0.0
2020-02-06 21:00:00,0.0,0.0,0.0,16.206667,830.72,26.353333,0.0
2020-02-06 22:00:00,0.0,0.0,0.0,15.806666,831.82,28.266666,0.0
2020-02-06 23:00:00,0.0,0.0,0.0,15.346666,832.2133,30.36,0.0
2020-02-07 00:00:00,0.0,0.0,0.0,15.09,832.44,31.72,0.0
2020-02-07 01:00:00,0.0,0.0,0.0,14.133333,832.62665,35.206665,0.0
2020-02-07 02:00:00,0.0,0.0,0.0,14.113334,832.73334,36.453335,0.0
2020-02-07 03:00:00,0.0,0.0,0.0,13.526667,832.9733,38.533333,0.0
2020-02-07 04:00:00,0.0,0.0,0.0,12.986667,832.99335,40.18667,0.0
2020-02-07 05:00:00,0.0,0.0,0.0,12.606667,833.0,41.226665,0.0
2020-02-07 06:00:00,0.0,0.0,0.0,12.146667,833.2733,42.9,0.0
2020-02-07 07:00:00,0.0,0.0,0.0,11.42,833.79333,45.47333,0.0
2020-02-07 08:00:00,0.06666667,0.0,0.0,11.153334,834.6067,46.886665,0.0
2020-02-07 09:00:00,211.86667,4.6666665,129.06667,12.913333,835.00665,43.15333,5.076
2020-02-07 10:00:00,582.2,727.26666,54.066666,14.32,835.38,40.066666,13.9
2020-02-07 11:00:00,801.5333,875.26666,91.73333,14.933333,835.6,39.566666,21.092667
2020-02-07 12:00:00,984.3333,876.3333,111.066666,16.22,835.1533,36.633335,25.799334
2020-02-07 13:00:00,1069.8,850.6,117.53333,17.446667,834.24664,33.213333,27.539333
2020-02-07 14:00:00,1103.8,850.3333,117.333336,18.446667,833.00665,30.173334,26.280666
2020-02-07 15:00:00,993.8,832.2,107.0,19.66,831.85333,28.2,25.189333
2020-02-07 16:00:00,841.8,868.26666,93.53333,20.04,831.18665,26.113333,21.633333
2020-02-07 17:00:00,628.6,766.13336,59.933334,20.66,830.6,24.06,15.286667
2020-02-07 18:00:00,340.06668,37.866665,145.06667,20.653334,830.5133,21.693333,7.2493334
2020-02-07 19:00:00,9.6,0.0,1.8666667,19.026667,830.94666,23.293333,0.14533333
2020-02-07 20:00:00,0.0,0.0,0.0,18.04,831.67334,25.946667,0.0
2020-02-07 21:00:00,0.0,0.0,0.0,17.333334,832.5333,27.926666,0.0
2020-02-07 22:00:00,0.0,0.0,0.0,16.893333,833.5733,29.593334,0.0
2020-02-07 23:00:00,0.0,0.0,0.0,16.54,834.17334,31.353333,0.0
2020-02-08 00:00:00,0.0,0.0,0.0,15.835714,834.4286,33.57857,0.0
2020-02-08 01:00:00,0.0,0.0,0.0,15.12,834.6533,36.3,0.0
2020-02-08 02:00:00,0.0,0.0,0.0,14.7,835.0133,38.26,0.0
2020-02-08 03:00:00,0.0,0.0,0.0,14.466666,834.55334,39.94,0.0
2020-02-08 04:00:00,0.0,0.0,0.0,13.886666,834.32666,42.286667,0.0
2020-02-08 05:00:00,0.0,0.0,0.0,13.82,834.5,43.15333,0.0
2020-02-08 06:00:00,0.0,0.0,0.0,12.84,834.5733,46.233334,0.0
2020-02-08 07:00:00,0.0,0.0,0.0,12.3133335,835.05334,48.726665,0.0
2020-02-08 08:00:00,0.26666668,0.06666667,0.0,12.62,835.64667,49.206665,0.0
2020-02-08 09:00:00,95.26667,78.13333,68.73333,12.306666,836.3,50.826668,2.8566666
2020-02-08 10:00:00,557.86664,709.06665,53.0,13.913333,836.8933,45.666668,13.343333
2020-02-08 11:00:00,724.86664,790.6667,84.13333,15.726666,837.36,42.953335,18.588
2020-02-08 12:00:00,973.8,907.06665,116.4,16.546667,836.9267,42.113335,25.294
2020-02-08 13:00:00,886.73334,722.73334,96.46667,17.933332,836.31335,38.666668,23.508667
2020-02-08 14:00:00,1114.4667,841.4667,117.6,19.206667,835.14,34.266666,27.585333
2020-02-08 15:00:00,802.4667,625.0,125.066666,20.426666,833.9133,30.22,19.300667
2020-02-08 16:00:00,714.4667,712.4667,111.666664,20.606667,833.22,27.966667,18.808
2020-02-08 17:00:00,593.73334,710.8,64.13333,21.526667,832.85333,25.84,14.326667
2020-02-08 18:00:00,321.73334,40.666668,142.13333,21.04,833.0133,23.88,6.664
2020-02-08 19:00:00,5.133333,0.06666667,1.1333333,19.04,833.5933,27.813334,0.084
2020-02-08 20:00:00,0.0,0.0,0.0,18.4,834.64667,30.286667,0.0
2020-02-08 21:00:00,0.0,0.0,0.0,17.826666,835.22,32.446667,0.0
2020-02-08 22:00:00,0.0,0.0,0.0,16.866667,836.16,37.31333,0.0
2020-02-08 23:00:00,0.0,0.0,0.0,16.526667,836.86664,40.413334,0.0
2020-02-09 00:00:00,0.0,0.0,0.0,16.278572,837.67145,41.714287,0.0
2020-02-09 01:00:00,0.0,0.0,0.0,16.306667,837.5,42.32,0.0
2020-02-09 02:00:00,0.0,0.0,0.0,16.346666,837.32666,44.4,0.0
2020-02-09 03:00:00,0.0,0.0,0.0,15.973333,837.0,46.5,0.0
2020-02-09 04:00:00,0.0,0.0,0.0,15.713333,836.8333,48.36,0.0
2020-02-09 05:00:00,0.0,0.0,0.0,15.453333,836.32666,49.58,0.0
2020-02-09 06:00:00,0.0,0.0,0.0,14.88,836.4133,51.753334,0.0
2020-02-09 07:00:00,0.0,0.0,0.0,14.733334,836.4667,52.933334,0.0
2020-02-09 08:00:00,0.0,0.0,0.0,13.593333,837.13336,57.666668,0.0
2020-02-09 09:00:00,13.733334,3.8,11.666667,13.64,837.4533,56.353333,0.426
2020-02-09 10:00:00,22.6,4.6,16.8,12.373333,838.56665,60.133335,0.7446667
2020-02-09 11:00:00,66.13333,26.733334,58.6,13.446667,838.62,60.65333,2.1173334
2020-02-09 12:00:00,58.4,14.866667,46.266666,11.166667,838.6667,67.2,2.0353334
2020-02-09 13:00:00,40.4,9.733334,32.466667,12.453333,837.4133,63.606667,1.33
2020-02-09 14:00:00,47.133335,10.733334,41.933334,11.06,836.11334,67.32,1.6813333
2020-02-09 15:00:00,140.26666,36.466667,111.0,10.733334,835.00665,75.80666,4.774667
2020-02-09 16:00:00,142.06667,72.6,96.13333,10.466666,833.9267,67.21333,4.061333
2020-02-09 17:00:00,32.666668,9.6,23.466667,9.006667,833.5933,75.12666,1.1366667
2020-02-09 18:00:00,6.733333,2.8,3.0666666,7.34,834.4067,84.78667,0.12666667
2020-02-09 19:00:00,0.0,0.0,0.0,7.9466667,834.58,90.68667,0.0
2020-02-09 20:00:00,0.0,0.0,0.0,7.9133334,834.8,91.32667,0.0
2020-02-09 21:00:00,0.0,0.0,0.0,7.52,834.7867,94.92667,0.0
2020-02-09 22:00:00,0.0,0.0,0.0,6.96,835.23334,95.64,0.0
2020-02-09 23:00:00,0.0,0.0,0.0,6.7466664,835.5133,96.00667,0.0
2020-02-10 00:00:00,0.0,0.0,0.0,6.5538464,835.8,96.26923,0.0
2020-02-10 01:00:00,0.0,0.0,0.0,6.806667,835.42,96.4,0.0
2020-02-10 02:00:00,0.0,0.0,0.0,6.9733334,834.76,96.6,0.0
2020-02-10 03:00:00,0.0,0.0,0.0,6.5133333,834.67334,96.77333,0.0
2020-02-10 04:00:00,0.0,0.0,0.0,6.63,833.82,96.86,0.0
2020-02-10 05:00:00,0.0,0.0,0.0,6.64,833.56665,96.9,0.0
2020-02-10 06:00:00,0.0,0.0,0.0,6.7466664,833.22,96.973335,0.0
2020-02-10 07:00:00,0.0,0.0,0.0,6.5933332,833.56,96.973335,0.0
2020-02-10 08:00:00,0.0,0.0,0.0,6.5,833.7733,97.0,0.0
2020-02-10 09:00:00,44.933334,20.666666,35.933334,6.4866667,834.1667,97.0,1.3566667
2020-02-10 10:00:00,134.53334,66.73333,111.333336,7.2933335,834.9867,96.973335,5.754667
2020-02-10 11:00:00,266.93332,140.73334,159.46666,9.126667,835.0733,96.613335,7.469333
2020-02-10 12:00:00,149.8,45.0,125.666664,8.96,834.98,96.6,5.33
2020-02-10 13:00:00,382.2,262.8,183.8,9.826667,834.06,96.42,14.261333
2020-02-10 14:00:00,405.6,306.0,149.2,11.006667,832.86,96.02,12.47
2020-02-10 15:00:00,1041.8667,863.3333,111.933334,14.846666,831.36664,92.50667,25.804667
2020-02-10 16:00:00,234.73334,132.4,156.8,16.22,830.23334,66.78,5.774667
2020-02-10 17:00:00,472.6,484.86667,99.066666,16.073334,830.4,71.77333,12.448
2020-02-10 18:00:00,408.0,28.333334,171.66667,16.773333,830.24664,56.58,9.03
2020-02-10 19:00:00,23.4,0.0,6.6,16.166666,830.24664,53.593334,0.38466668
2020-02-10 20:00:00,0.0,0.0,0.0,14.413333,830.7,60.28,0.0
2020-02-10 21:00:00,0.0,0.0,0.0,14.606667,831.34,54.81333,0.0
2020-02-10 22:00:00,0.0,0.0,0.0,14.64,832.00665,51.426666,0.0
2020-02-10 23:00:00,0.0,0.0,0.0,14.253333,832.17334,52.606667,0.0
2020-02-11 00:00:00,0.0,0.0,0.0,13.635715,832.5714,53.764286,0.0
2020-02-11 01:00:00,0.0,0.0,0.0,12.933333,832.7733,54.74,0.0
2020-02-11 02:00:00,0.0,0.0,0.0,12.733334,832.87335,54.093334,0.0
2020-02-11 03:00:00,0.0,0.0,0.0,12.793333,832.5267,50.733334,0.0
2020-02-11 04:00:00,0.0,0.0,0.0,12.078571,832.4,52.585712,0.0
2020-02-11 05:00:00,0.0,0.0,0.0,11.46,832.3,53.586666,0.0
2020-02-11 06:00:00,0.0,0.0,0.0,10.466666,832.34,58.48,0.0
2020-02-11 07:00:00,0.0,0.0,0.0,10.0,832.68665,57.286667,0.0
2020-02-11 08:00:00,1.0,0.2,0.13333334,9.44,833.5,57.773335,0.0
2020-02-11 09:00:00,300.06668,0.0,164.26666,11.333333,833.80664,54.31333,6.496
2020-02-11 10:00:00,653.86664,809.5333,61.866665,12.293333,834.4667,50.7,15.89
2020-02-11 11:00:00,848.26666,913.13336,97.933334,13.2,835.04,51.86,22.698668
2020-02-11 12:00:00,1022.3333,895.3333,115.8,15.306666,834.85333,42.993332,26.964
2020-02-11 13:00:00,1124.1333,874.8,123.4,16.586666,834.05334,33.626667,28.885334
2020-02-11 14:00:00,1176.2,877.3333,124.4,17.793333,832.98,29.126667,29.186666
2020-02-11 15:00:00,1085.4,890.13336,116.8,19.153334,831.74,26.873333,27.497334
2020-02-11 16:00:00,905.5333,926.4,102.4,20.366667,830.78,24.486666,23.741333
2020-02-11 17:00:00,701.93335,855.26666,69.066666,20.24,830.12,24.213333,17.479334
2020-02-11 18:00:00,403.6,33.4,169.93333,20.446667,830.0267,22.913334,8.936
2020-02-11 19:00:00,17.733334,0.0,3.3333333,19.006666,830.14,23.386667,0.32066667
2020-02-11 20:00:00,0.0,0.0,0.0,17.386667,830.6533,22.606667,0.0
2020-02-11 21:00:00,0.0,0.0,0.0,16.806667,831.68,20.24,0.0
2020-02-11 22:00:00,0.0,0.0,0.0,16.173334,832.18,21.186666,0.0
2020-02-11 23:00:00,0.0,0.0,0.0,15.826667,832.78,23.82,0.0
2020-02-12 00:00:00,0.0,0.0,0.0,14.77,833.1,28.1,0.0
2020-02-12 01:00:00,0.0,0.0,0.0,14.3133335,833.61334,29.713333,0.0
2020-02-12 02:00:00,0.0,0.0,0.0,13.433333,834.0133,32.84,0.0
2020-02-12 03:00:00,0.0,0.0,0.0,12.906667,833.94,34.833332,0.0
2020-02-12 04:00:00,0.0,0.0,0.0,12.714286,833.3571,35.364285,0.0
2020-02-12 05:00:00,0.0,0.0,0.0,11.8,833.1067,37.806667,0.0
2020-02-12 06:00:00,0.0,0.0,0.0,10.206667,832.61334,43.326668,0.0
2020-02-12 07:00:00,0.0,0.0,0.0,10.52,833.8333,43.68,0.0
2020-02-12 08:00:00,1.2666667,0.26666668,0.13333334,9.706667,834.4733,46.913334,0.006
2020-02-12 09:00:00,305.0,0.0,168.13333,12.06,834.5933,40.853333,6.65
2020-02-12 10:00:00,657.13336,810.4,62.4,13.8133335,834.73334,37.386665,16.067333
2020-02-12 11:00:00,792.86664,832.5333,90.066666,13.1,835.0733,40.6,21.456667
2020-02-12 12:00:00,902.5333,779.6667,101.73333,14.606667,834.82,39.806667,24.384
2020-02-12 13:00:00,923.3333,749.6667,105.53333,16.273333,833.8,34.9,24.569334
2020-02-12 14:00:00,646.06665,549.86664,76.333336,16.8,832.64,29.86,18.128666
2020-02-12 15:00:00,589.73334,555.2,72.0,17.393333,831.25336,28.246666,16.743334
2020-02-12 16:00:00,865.8,876.73334,97.8,18.986666,830.4133,27.253334,22.774
2020-02-12 17:00:00,572.13336,615.0,124.2,19.193333,829.63336,26.553333,14.532666
2020-02-12 18:00:00,236.73334,69.333336,120.6,18.486666,829.4733,28.826666,5.7626667
2020-02-12 19:00:00,8.333333,1.1333333,3.0,16.86,829.78,31.98,0.19866666
2020-02-12 20:00:00,0.0,0.0,0.0,16.346666,830.28,31.173334,0.0
2020-02-12 21:00:00,0.0,0.0,0.0,16.48,830.94,28.833334,0.0
2020-02-12 22:00:00,0.0,0.0,0.0,15.986667,831.48,30.52,0.0
2020-02-12 23:00:00,0.0,0.0,0.0,15.746667,832.0467,31.533333,0.0
2020-02-13 00:00:00,0.0,0.0,0.0,15.1,831.74,33.28,0.0
2020-02-13 01:00:00,0.0,0.0,0.0,14.173333,831.84,35.546665,0.0
2020-02-13 02:00:00,0.0,0.0,0.0,13.386666,831.94,38.52,0.0
2020-02-13 03:00:00,0.0,0.0,0.0,13.273334,832.14,39.413334,0.0
2020-02-13 04:00:00,0.0,0.0,0.0,12.333333,832.14667,42.84,0.0
2020-02-13 05:00:00,0.0,0.0,0.0,11.72,831.78,43.966667,0.0
2020-02-13 06:00:00,0.0,0.0,0.0,11.453333,831.7,44.98,0.0
2020-02-13 07:00:00,0.0,0.0,0.0,10.842857,831.7143,47.157143,0.0
2020-02-13 08:00:00,2.1333334,0.4,0.53333336,11.293333,831.9133,45.9,0.030666666
2020-02-13 09:00:00,245.73334,42.6,147.93333,11.793333,832.7267,47.06,6.0653334
2020-02-13 10:00:00,457.53333,362.26666,159.86667,13.253333,832.79333,45.306667,11.855333
2020-02-13 11:00:00,837.73334,893.86664,96.933334,14.093333,832.5867,45.293335,22.38
2020-02-13 12:00:00,1006.4,875.8,114.46667,15.253333,832.18665,42.81333,26.812
2020-02-13 13:00:00,1119.6,863.8,123.066666,17.153334,831.16,36.593334,28.802668
2020-02-13 14:00:00,1181.9333,874.93335,125.13333,18.72,829.5333,31.46,29.246666
2020-02-13 15:00:00,1096.0667,891.8,118.333336,20.046667,827.84,26.32,27.502
2020-02-13 16:00:00,904.3333,920.26666,102.86667,20.913334,826.5733,22.313334,23.573334
2020-02-13 17:00:00,707.8,866.26666,71.0,21.926666,825.78,21.26,17.581333
2020-02-13 18:00:00,392.2,34.933334,171.46666,21.68,825.1533,22.306667,8.673333
2020-02-13 19:00:00,24.666666,0.0,7.0,19.98,825.58,23.706667,0.438
2020-02-13 20:00:00,0.0,0.0,0.0,18.84,826.3467,25.626667,0.0
2020-02-13 21:00:00,0.0,0.0,0.0,17.933332,827.2133,27.16,0.0
2020-02-13 22:00:00,0.0,0.0,0.0,17.293333,828.28,29.406666,0.0
2020-02-13 23:00:00,0.0,0.0,0.0,16.133333,828.98,33.786667,0.0
2020-02-14 00:00:00,0.0,0.0,0.0,15.47,828.94,36.15,0.0
2020-02-14 01:00:00,0.0,0.0,0.0,14.76,829.00665,38.446667,0.0
2020-02-14 02:00:00,0.0,0.0,0.0,14.193334,828.9533,40.36,0.0
2020-02-14 03:00:00,0.0,0.0,0.0,13.84,828.28,42.18667,0.0
2020-02-14 04:00:00,0.0,0.0,0.0,13.093333,828.2,44.626667,0.0
2020-02-14 05:00:00,0.0,0.0,0.0,12.726666,828.05334,46.046665,0.0
2020-02-14 06:00:00,0.0,0.0,0.0,12.486667,827.56,47.0,0.0
2020-02-14 07:00:00,0.0,0.0,0.0,11.093333,828.0133,52.02667,0.0
2020-02-14 08:00:00,1.1333333,0.26666668,0.2,11.133333,828.44666,52.126667,0.0053333333
2020-02-14 09:00:00,241.93333,13.933333,130.26666,12.24,828.82666,50.266666,5.475333
2020-02-14 10:00:00,492.6,457.73334,141.26666,12.566667,828.79333,49.733334,12.852
2020-02-14 11:00:00,419.06668,325.93332,158.8,13.46,829.4667,47.6,12.522667
2020-02-14 12:00:00,539.4667,534.6,69.86667,14.726666,828.99335,46.253334,16.178
2020-02-14 13:00:00,1095.1333,846.6667,121.333336,17.093334,827.73334,37.986668,28.370667
2020-02-14 14:00:00,1146.3334,847.4,122.0,18.26,826.26,35.4,28.598
2020-02-14 15:00:00,1064.4,864.13336,115.4,19.28,824.9267,30.9,26.892666
2020-02-14 16:00:00,875.2,886.13336,99.6,20.666666,824.11334,27.806667,22.94
2020-02-14 17:00:00,659.93335,809.8,67.066666,21.253334,823.98,26.833334,16.551332
2020-02-14 18:00:00,82.066666,61.333332,59.866665,19.393333,824.11334,31.573334,2.4226665
2020-02-14 19:00:00,8.0,1.2,2.6666667,18.266666,825.20667,31.626667,0.15133333
2020-02-14 20:00:00,0.0,0.0,0.0,17.146667,826.35333,33.52,0.0
2020-02-14 21:00:00,0.0,0.0,0.0,16.26,827.28,36.31333,0.0
2020-02-14 22:00:00,0.0,0.0,0.0,15.086667,828.1067,39.78,0.0
2020-02-14 23:00:00,0.0,0.0,0.0,14.76,828.94666,41.22,0.0
2020-02-15 00:00:00,0.0,0.0,0.0,13.881818,829.2636,44.590908,0.0
2020-02-15 01:00:00,0.0,0.0,0.0,13.886666,829.68,45.633335,0.0
2020-02-15 02:00:00,0.0,0.0,0.0,13.586667,829.6667,47.18,0.0
2020-02-15 03:00:00,0.0,0.0,0.0,12.6866665,829.6,50.486668,0.0
2020-02-15 04:00:00,0.0,0.0,0.0,12.466666,829.25336,51.32,0.0
2020-02-15 05:00:00,0.0,0.0,0.0,11.94,829.02,53.586666,0.0
2020-02-15 06:00:00,0.0,0.0,0.0,11.34,828.81335,55.713333,0.0
2020-02-15 07:00:00,0.0,0.0,0.0,11.273334,829.36,56.453335,0.0
2020-02-15 08:00:00,2.2,0.4,0.6,11.253333,830.20667,56.84667,0.024
2020-02-15 09:00:00,217.8,58.666668,115.333336,12.466666,830.75336,54.293335,5.018
2020-02-15 10:00:00,193.86667,88.13333,158.26666,12.453333,831.50665,53.806667,5.898
2020-02-15 11:00:00,216.66667,69.666664,179.4,13.66,831.8333,51.533333,6.832667
2020-02-15 12:00:00,241.33333,64.13333,206.93333,13.953333,831.7267,51.466667,7.756
2020-02-15 13:00:00,295.66666,83.6,248.66667,14.42,831.11334,50.7,9.386
2020-02-15 14:00:00,456.0,501.4,69.2,16.073334,830.34,45.633335,13.184
2020-02-15 15:00:00,215.73334,62.333332,180.13333,15.46,829.7,47.46,6.982
2020-02-15 16:00:00,61.533333,21.266666,51.8,15.553333,829.28,46.533333,2.084
2020-02-15 17:00:00,154.33333,71.933334,128.06667,15.566667,829.23334,46.54,4.8146667
2020-02-15 18:00:00,47.333332,24.666666,38.333332,15.013333,829.6533,50.393333,1.418
2020-02-15 19:00:00,0.13333334,0.06666667,0.0,14.1866665,830.0467,53.606667,0.0
2020-02-15 20:00:00,0.0,0.0,0.0,13.626667,830.5267,55.47333,0.0
2020-02-15 21:00:00,0.0,0.0,0.0,13.32,831.5333,56.566666,0.0
2020-02-15 22:00:00,0.0,0.0,0.0,13.093333,832.36664,57.06,0.0
2020-02-15 23:00:00,0.0,0.0,0.0,12.626667,832.9133,57.566666,0.0
2020-02-16 00:00:00,0.0,0.0,0.0,12.07,833.4,58.92,0.0
2020-02-16 01:00:00,0.0,0.0,0.0,11.86,833.93335,58.84667,0.0
2020-02-16 02:00:00,0.0,0.0,0.0,11.166667,834.05334,60.206665,0.0
2020-02-16 03:00:00,0.0,0.0,0.0,10.233334,834.38666,60.646667,0.0
2020-02-16 04:00:00,0.0,0.0,0.0,9.466666,834.37335,59.766666,0.0
2020-02-16 05:00:00,0.0,0.0,0.0,8.9,834.7286,59.45714,0.0
2020-02-16 06:00:00,0.0,0.0,0.0,8.433333,834.9533,58.933334,0.0
2020-02-16 07:00:00,0.0,0.0,0.0,8.1,835.9,59.04286,0.0
2020-02-16 08:00:00,0.0,0.0,0.0,8.0,836.78,59.18667,0.0
2020-02-16 09:00:00,53.6,43.733334,43.666668,8.086667,837.2867,57.513332,1.6253333
2020-02-16 10:00:00,109.6,56.8,88.86667,8.26,838.0467,60.013332,3.4613333
2020-02-16 11:00:00,240.93333,84.4,200.86667,9.386666,838.4067,56.233334,7.6386666
2020-02-16 12:00:00,317.93332,164.6,173.53334,9.806666,838.24,54.34667,10.509334
