date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Power (MW)
2019-11-01 05:00:00,0,1,0,7.2,916.4,0.0
2019-11-01 06:00:00,0,1,0,7.0,916.5,0.0
2019-11-01 07:00:00,0,1,0,6.0,917.0,0.0
2019-11-01 08:00:00,3,1,1,5.8,917.4,0.0
2019-11-01 09:00:00,273,429,35,6.2,917.7,7.9028
2019-11-01 10:00:00,604,687,53,8.8,918.1,23.182934
2019-11-01 11:00:00,802,805,60,12.8,917.7,32.534664
2019-11-01 12:00:00,984,857,63,17.7,917.3,37.897533
2019-11-01 13:00:00,1087,841,80,17.6,916.9,40.599266
2019-11-01 14:00:00,1042,779,71,18.1,916.5,40.55973
2019-11-01 15:00:00,895,710,68,18.4,916.1,37.184464
2019-11-01 16:00:00,687,592,70,18.3,915.8,29.403399
2019-11-01 17:00:00,480,461,52,18.5,915.8,17.756866
2019-11-01 18:00:00,107,177,17,17.5,915.7,2.6032
2019-11-01 19:00:00,0,1,0,16.1,916.0,0.0
2019-11-01 20:00:00,0,1,0,15.9,916.3,0.0
2019-11-01 21:00:00,0,0,0,14.7,916.5,0.0
2019-11-01 22:00:00,0,0,0,12.6,916.6,0.0
2019-11-01 23:00:00,0,1,0,10.8,916.6,0.0
2019-11-02 00:00:00,0,1,0,10.0,916.5,0.0
2019-11-02 01:00:00,0,1,0,8.8,916.4,0.0
2019-11-02 02:00:00,0,1,0,8.4,916.4,0.0
2019-11-02 03:00:00,0,1,0,8.4,916.4,0.0
2019-11-02 04:00:00,0,0,0,7.2,916.3,0.0
2019-11-02 05:00:00,0,0,0,6.1,916.3,0.0
2019-11-02 06:00:00,0,1,0,5.8,916.3,0.0
2019-11-02 07:00:00,0,0,0,6.4,916.6,0.0
2019-11-02 08:00:00,2,0,0,4.9,916.7,0.0
2019-11-02 09:00:00,253,372,37,5.1,917.0,6.873
2019-11-02 10:00:00,577,622,59,8.1,917.2,22.127
2019-11-02 11:00:00,781,738,70,12.9,917.1,31.613667
2019-11-02 12:00:00,954,772,74,16.0,916.7,37.0566
2019-11-02 13:00:00,1065,739,94,16.2,916.2,40.011066
2019-11-02 14:00:00,1023,678,83,17.3,915.8,39.682064
2019-11-02 15:00:00,874,616,71,18.1,914.9,36.104664
2019-11-02 16:00:00,668,534,60,18.4,914.6,28.851532
2019-11-02 17:00:00,445,397,45,18.2,914.5,17.872066
2019-11-02 18:00:00,86,119,16,17.0,914.5,2.1108
2019-11-02 19:00:00,0,0,0,16.0,915.0,0.0
2019-11-02 20:00:00,0,1,0,14.9,915.5,0.0
2019-11-02 21:00:00,0,1,0,14.4,915.8,0.0
2019-11-02 22:00:00,0,1,0,13.7,915.9,0.0
2019-11-02 23:00:00,0,1,0,12.3,916.5,0.0
2019-11-03 00:00:00,0,0,0,10.0,916.8,0.0
2019-11-03 01:00:00,0,1,0,7.7,916.8,0.0
2019-11-03 02:00:00,0,2,0,6.1,917.0,0.0
2019-11-03 03:00:00,0,3,0,6.0,917.0,0.0
2019-11-03 04:00:00,0,0,0,7.0,917.3,0.0
2019-11-03 05:00:00,0,0,0,5.9,917.3,0.0
2019-11-03 06:00:00,0,0,0,6.2,917.7,0.0
2019-11-03 07:00:00,0,0,0,5.9,918.2,0.0
2019-11-03 08:00:00,6,1,4,4.8,918.7,0.0
2019-11-03 09:00:00,276,370,61,5.4,919.2,7.616666
2019-11-03 10:00:00,452,410,87,8.6,919.7,19.389265
2019-11-03 11:00:00,764,696,76,12.9,919.8,31.268131
2019-11-03 12:00:00,958,751,72,15.5,919.5,37.37
2019-11-03 13:00:00,1068,707,84,16.5,919.0,39.5888
2019-11-03 14:00:00,1016,598,89,17.7,918.2,38.60313
2019-11-03 15:00:00,685,369,103,18.6,917.4,31.5728
2019-11-03 16:00:00,418,198,88,17.7,917.0,19.2286
2019-11-03 17:00:00,317,192,68,17.5,917.1,11.9272
2019-11-03 18:00:00,27,1,21,16.1,917.2,0.952133
2019-11-03 19:00:00,0,1,0,14.4,917.9,0.0
2019-11-03 20:00:00,0,1,0,13.9,918.4,0.0
2019-11-03 21:00:00,0,1,0,12.1,918.5,0.0
2019-11-03 22:00:00,0,0,0,11.0,918.7,0.0
2019-11-03 23:00:00,0,0,0,11.2,918.7,0.0
2019-11-04 00:00:00,0,0,0,10.7,918.6,0.0
2019-11-04 01:00:00,0,0,0,9.4,918.1,0.0
2019-11-04 02:00:00,0,0,0,9.5,918.0,0.0
2019-11-04 03:00:00,0,0,0,10.7,917.9,0.0
2019-11-04 04:00:00,0,0,0,10.3,917.6,0.0
2019-11-04 05:00:00,0,1,0,10.3,917.4,0.0
2019-11-04 06:00:00,0,1,0,10.1,917.2,0.0
2019-11-04 07:00:00,0,3,0,9.5,917.5,0.0
2019-11-04 08:00:00,0,1,0,9.7,917.8,0.0
2019-11-04 09:00:00,69,16,48,7.5,918.2,2.256067
2019-11-04 10:00:00,381,253,123,8.8,918.8,11.687533
2019-11-04 11:00:00,528,322,149,13.1,918.3,23.2074
2019-11-04 12:00:00,968,665,111,14.5,917.9,36.420467
2019-11-04 13:00:00,1045,554,177,17.2,917.5,37.375668
2019-11-04 14:00:00,1072,571,154,19.1,916.5,39.321133
2019-11-04 15:00:00,875,514,78,19.2,915.9,36.5112
2019-11-04 16:00:00,626,404,62,19.3,915.5,28.5232
2019-11-04 17:00:00,427,329,43,19.0,915.4,17.261267
2019-11-04 18:00:00,69,77,13,17.7,915.3,1.5188
2019-11-04 19:00:00,0,0,0,17.2,915.7,0.0
2019-11-04 20:00:00,0,0,0,16.7,916.2,0.0
2019-11-04 21:00:00,0,0,0,15.8,916.3,0.0
2019-11-04 22:00:00,0,0,0,13.9,916.4,0.0
2019-11-04 23:00:00,0,0,0,13.4,916.3,0.0
2019-11-05 00:00:00,0,0,0,10.0,916.3,0.0
2019-11-05 01:00:00,0,0,0,9.7,915.8,0.0
2019-11-05 02:00:00,0,0,0,7.8,915.6,0.0
2019-11-05 03:00:00,0,0,0,7.3,915.6,0.0
2019-11-05 04:00:00,0,0,0,7.8,915.6,0.0
2019-11-05 05:00:00,0,1,0,6.2,915.4,0.0
2019-11-05 06:00:00,0,0,0,6.6,915.2,0.0
2019-11-05 07:00:00,0,0,0,6.2,915.2,0.0
2019-11-05 08:00:00,0,1,0,8.2,915.2,0.0
2019-11-05 09:00:00,226,341,34,8.1,915.5,5.204
2019-11-05 10:00:00,564,594,62,9.6,915.5,21.290733
2019-11-05 11:00:00,754,574,120,13.8,915.0,30.330267
2019-11-05 12:00:00,850,503,100,16.4,914.7,29.788532
2019-11-05 13:00:00,1002,510,113,16.6,914.3,38.801865
2019-11-05 14:00:00,934,419,110,18.4,913.5,35.909332
2019-11-05 15:00:00,720,309,116,17.3,912.8,32.659332
2019-11-05 16:00:00,448,177,98,17.0,912.8,23.056532
2019-11-05 17:00:00,328,174,72,16.6,912.9,13.763133
2019-11-05 18:00:00,23,3,14,15.2,913.3,0.7584
2019-11-05 19:00:00,0,1,0,14.7,913.8,0.0
2019-11-05 20:00:00,0,2,0,14.1,914.2,0.0
2019-11-05 21:00:00,0,1,0,12.7,914.6,0.0
2019-11-05 22:00:00,0,1,0,11.3,914.6,0.0
2019-11-05 23:00:00,0,1,0,10.7,914.7,0.0
2019-11-06 00:00:00,0,0,0,10.4,914.6,0.0
2019-11-06 01:00:00,0,1,0,7.2,914.5,0.0
2019-11-06 02:00:00,0,0,0,7.3,914.5,0.0
2019-11-06 03:00:00,0,0,0,7.2,914.5,0.0
2019-11-06 04:00:00,0,0,0,6.9,914.5,0.0
2019-11-06 05:00:00,0,1,0,5.3,914.4,0.0
2019-11-06 06:00:00,0,1,0,6.8,914.4,0.0
2019-11-06 07:00:00,0,0,0,10.3,914.6,0.0
2019-11-06 08:00:00,0,0,0,8.9,914.5,0.0
2019-11-06 09:00:00,129,129,34,9.6,915.1,3.247533
2019-11-06 10:00:00,564,567,63,11.9,915.5,20.437532
2019-11-06 11:00:00,777,619,85,13.4,915.3,31.56
2019-11-06 12:00:00,872,482,123,14.6,915.0,35.6588
2019-11-06 13:00:00,823,328,134,15.6,914.5,35.990196
2019-11-06 14:00:00,802,286,136,16.7,913.9,35.4198
2019-11-06 15:00:00,843,351,99,17.8,913.0,34.711998
2019-11-06 16:00:00,598,286,71,17.7,912.6,27.143265
2019-11-06 17:00:00,411,244,52,17.1,912.6,16.372066
2019-11-06 18:00:00,72,71,17,15.5,912.9,1.5092
2019-11-06 19:00:00,0,1,0,13.3,913.0,0.0
2019-11-06 20:00:00,0,0,0,11.6,913.6,0.0
2019-11-06 21:00:00,0,1,0,10.6,913.5,0.0
2019-11-06 22:00:00,0,0,0,9.9,913.7,0.0
2019-11-06 23:00:00,0,0,0,9.3,913.5,0.0
2019-11-07 00:00:00,0,0,0,9.1,913.6,0.0
2019-11-07 01:00:00,0,0,0,8.7,913.4,0.0
2019-11-07 02:00:00,0,0,0,8.8,913.5,0.0
2019-11-07 03:00:00,0,0,0,8.5,914.0,0.0
2019-11-07 04:00:00,0,0,0,8.1,913.9,0.0
2019-11-07 05:00:00,0,0,0,8.2,913.4,0.0
2019-11-07 06:00:00,0,0,0,7.9,913.2,0.0
2019-11-07 07:00:00,0,0,0,7.8,913.1,0.0
2019-11-07 08:00:00,1,0,0,7.3,913.8,0.0
2019-11-07 09:00:00,237,375,32,7.9,914.1,4.668467
2019-11-07 10:00:00,573,564,61,9.6,915.7,21.868399
2019-11-07 11:00:00,719,440,124,11.1,915.5,29.1468
2019-11-07 12:00:00,899,449,122,12.9,915.4,36.744267
2019-11-07 13:00:00,895,318,151,14.2,915.4,34.845665
2019-11-07 14:00:00,803,240,144,15.4,914.2,33.694668
2019-11-07 15:00:00,689,175,185,16.0,913.3,26.351067
2019-11-07 16:00:00,218,17,125,15.1,913.2,11.611533
2019-11-07 17:00:00,123,10,82,13.9,913.3,6.048133
2019-11-07 18:00:00,14,1,12,12.8,913.3,0.4782
2019-11-07 19:00:00,0,0,0,11.5,913.0,0.0
2019-11-07 20:00:00,0,0,0,10.1,913.5,0.0
2019-11-07 21:00:00,0,1,0,9.1,914.3,0.0
2019-11-07 22:00:00,0,0,0,8.8,914.7,0.0
2019-11-07 23:00:00,0,0,0,8.2,915.0,0.0
2019-11-08 00:00:00,0,0,0,8.8,914.9,0.0
2019-11-08 01:00:00,0,0,0,9.8,914.9,0.0
2019-11-08 02:00:00,0,0,0,10.3,914.7,0.0
2019-11-08 03:00:00,0,1,0,9.2,914.6,0.0
2019-11-08 04:00:00,0,0,0,6.9,915.6,0.0
2019-11-08 05:00:00,0,1,0,5.9,915.6,0.0
2019-11-08 06:00:00,0,0,0,5.2,916.4,0.0
2019-11-08 07:00:00,0,0,0,5.0,917.1,0.0
2019-11-08 08:00:00,0,0,0,4.6,917.9,0.0
2019-11-08 09:00:00,138,104,50,6.0,918.7,3.696933
2019-11-08 10:00:00,431,222,140,7.1,919.2,12.6926
2019-11-08 11:00:00,683,385,112,8.4,919.0,29.763132
2019-11-08 12:00:00,860,362,127,9.5,919.3,34.943466
2019-11-08 13:00:00,1014,337,137,10.8,918.7,39.414467
2019-11-08 14:00:00,977,285,146,11.7,918.1,27.771532
2019-11-08 15:00:00,812,241,100,12.5,917.6,25.388533
2019-11-08 16:00:00,606,184,83,12.2,917.7,27.1526
2019-11-08 17:00:00,392,178,48,11.4,918.3,16.314066
2019-11-08 18:00:00,44,27,13,10.1,919.0,1.116867
2019-11-08 19:00:00,0,0,0,8.7,920.5,0.0
2019-11-08 20:00:00,0,0,0,7.9,921.8,0.0
2019-11-08 21:00:00,0,0,0,6.5,922.3,0.0
2019-11-08 22:00:00,0,0,0,6.2,923.2,0.0
2019-11-08 23:00:00,0,0,0,6.2,923.5,0.0
2019-11-09 00:00:00,0,0,0,5.6,923.7,0.0
2019-11-09 01:00:00,0,0,0,4.8,924.4,0.0
2019-11-09 02:00:00,0,1,0,2.4,924.5,0.0
2019-11-09 03:00:00,0,1,0,1.0,925.7,0.0
2019-11-09 04:00:00,0,0,0,1.0,926.3,0.0
2019-11-09 05:00:00,0,1,0,0.3,926.5,0.0
2019-11-09 06:00:00,0,0,0,0.7,927.0,0.0
2019-11-09 07:00:00,0,0,0,0.5,927.6,0.0
2019-11-09 08:00:00,0,1,0,-0.2,928.2,0.0
2019-11-09 09:00:00,248,388,26,0.2,928.2,4.640067
2019-11-09 10:00:00,606,577,43,3.5,927.6,23.532467
2019-11-09 11:00:00,795,537,59,6.5,927.0,33.1774
2019-11-09 12:00:00,956,447,76,8.9,926.2,38.607334
2019-11-09 13:00:00,1040,339,103,10.2,925.2,24.122465
2019-11-09 14:00:00,999,281,92,11.3,924.3,20.365866
2019-11-09 15:00:00,834,226,82,11.8,923.4,19.581533
2019-11-09 16:00:00,645,190,70,11.7,923.0,20.517866
2019-11-09 17:00:00,430,172,43,10.5,922.6,17.764666
2019-11-09 18:00:00,69,57,10,9.4,922.3,1.301
2019-11-09 19:00:00,0,1,0,8.2,922.3,0.0
2019-11-09 20:00:00,0,0,0,8.0,922.6,0.0
2019-11-09 21:00:00,0,0,0,7.9,922.3,0.0
2019-11-09 22:00:00,0,0,0,5.3,921.9,0.0
2019-11-09 23:00:00,0,1,0,4.8,921.7,0.0
2019-11-10 00:00:00,0,0,0,3.9,921.6,0.0
2019-11-10 01:00:00,0,1,0,3.3,921.3,0.0
2019-11-10 02:00:00,0,0,0,3.7,921.0,0.0
2019-11-10 03:00:00,0,1,0,2.3,920.5,0.0
2019-11-10 04:00:00,0,0,0,2.4,920.4,0.0
2019-11-10 05:00:00,0,0,0,2.2,919.9,0.0
2019-11-10 06:00:00,0,0,0,1.9,919.5,0.0
2019-11-10 07:00:00,0,0,0,1.4,919.2,0.0
2019-11-10 08:00:00,0,0,0,1.7,918.9,0.0
2019-11-10 09:00:00,217,293,29,2.1,918.6,3.801533
2019-11-10 10:00:00,575,477,55,4.6,917.9,21.8974
2019-11-10 11:00:00,782,463,74,9.3,917.3,32.346264
2019-11-10 12:00:00,936,373,95,11.9,916.7,37.9022
2019-11-10 13:00:00,1009,265,135,13.0,915.6,39.624466
2019-11-10 14:00:00,965,210,126,13.4,914.3,39.423332
2019-11-10 15:00:00,811,165,115,13.9,913.5,32.4436
2019-11-10 16:00:00,635,141,88,13.9,912.8,21.787
2019-11-10 17:00:00,382,119,54,12.7,912.4,15.531066
2019-11-10 18:00:00,21,6,9,11.7,912.4,0.8042
2019-11-10 19:00:00,0,1,0,10.2,912.5,0.0
2019-11-10 20:00:00,0,1,0,9.3,912.9,0.0
2019-11-10 21:00:00,0,0,0,7.2,913.1,0.0
2019-11-10 22:00:00,0,0,0,6.9,912.8,0.0
2019-11-10 23:00:00,0,0,0,5.6,912.9,0.0
2019-11-11 00:00:00,0,1,0,5.8,912.8,0.0
2019-11-11 01:00:00,0,1,0,4.7,912.2,0.0
2019-11-11 02:00:00,0,0,0,4.5,911.9,0.0
2019-11-11 03:00:00,0,1,0,4.7,911.6,0.0
2019-11-11 04:00:00,0,0,0,4.7,911.0,0.0
2019-11-11 05:00:00,0,1,0,4.2,911.0,0.0
2019-11-11 06:00:00,0,0,0,3.9,911.0,0.0
2019-11-11 07:00:00,0,1,0,3.0,911.6,0.0
2019-11-11 08:00:00,0,0,0,1.6,912.5,0.0
2019-11-11 09:00:00,155,140,36,1.3,913.3,2.7238
2019-11-11 10:00:00,510,284,109,3.5,913.6,16.733334
2019-11-11 11:00:00,727,307,140,6.6,914.4,25.016066
2019-11-11 12:00:00,873,276,143,6.9,913.9,35.65253
2019-11-11 13:00:00,861,169,189,8.2,913.8,32.00193
2019-11-11 14:00:00,935,163,163,10.0,913.6,38.14553
2019-11-11 15:00:00,588,79,154,10.0,914.0,27.780933
2019-11-11 16:00:00,297,26,141,9.5,914.2,13.451199
2019-11-11 17:00:00,97,6,61,9.4,914.5,5.038133
2019-11-11 18:00:00,11,1,10,9.1,915.7,0.428267
2019-11-11 19:00:00,0,0,0,8.3,916.9,0.0
2019-11-11 20:00:00,0,0,0,8.0,917.9,0.0
2019-11-11 21:00:00,0,0,0,8.2,918.5,0.0
2019-11-11 22:00:00,0,0,0,7.4,918.7,0.0
2019-11-11 23:00:00,0,0,0,7.7,918.7,0.0
2019-11-12 00:00:00,0,0,0,7.8,919.0,0.0
2019-11-12 01:00:00,0,0,0,6.8,919.8,0.0
2019-11-12 02:00:00,0,0,0,6.7,920.5,0.0
2019-11-12 03:00:00,0,1,0,6.2,920.7,0.0
2019-11-12 04:00:00,0,1,0,5.2,921.7,0.0
2019-11-12 05:00:00,0,0,0,4.7,922.3,0.0
2019-11-12 06:00:00,0,0,0,4.6,922.7,0.0
2019-11-12 07:00:00,0,0,0,4.4,922.8,0.0
2019-11-12 08:00:00,0,0,0,3.7,923.8,0.0
2019-11-12 09:00:00,21,0,22,3.3,924.9,0.423867
2019-11-12 10:00:00,102,0,99,3.3,925.8,4.252733
2019-11-12 11:00:00,155,2,132,4.0,926.0,6.545067
2019-11-12 12:00:00,188,0,180,4.4,927.4,10.177667
2019-11-12 13:00:00,536,49,253,5.4,927.9,18.564999
2019-11-12 14:00:00,986,121,223,6.5,927.9,21.820465
2019-11-12 15:00:00,742,85,154,6.8,928.2,21.266998
2019-11-12 16:00:00,546,77,105,7.0,929.7,21.6512
2019-11-12 17:00:00,421,92,54,6.5,930.4,17.775732
2019-11-12 18:00:00,47,23,9,5.3,931.6,0.923333
2019-11-12 19:00:00,0,1,0,3.6,932.2,0.0
2019-11-12 20:00:00,0,0,0,2.2,932.1,0.0
2019-11-12 21:00:00,0,0,0,1.7,932.6,0.0
2019-11-12 22:00:00,0,0,0,2.0,931.7,0.0
2019-11-12 23:00:00,0,0,0,2.6,932.1,0.0
2019-11-13 00:00:00,0,0,0,1.6,931.5,0.0
2019-11-13 01:00:00,0,0,0,1.8,931.5,0.0
2019-11-13 02:00:00,0,0,0,1.9,930.9,0.0
2019-11-13 03:00:00,0,0,0,1.1,930.5,0.0
2019-11-13 04:00:00,0,1,0,1.5,930.2,0.0
2019-11-13 05:00:00,0,0,0,0.5,929.5,0.0
2019-11-13 06:00:00,0,1,0,0.7,928.6,0.0
2019-11-13 07:00:00,0,0,0,0.0,928.3,0.0
2019-11-13 08:00:00,0,0,0,0.4,927.9,0.0
2019-11-13 09:00:00,194,206,30,1.1,927.6,3.0708
2019-11-13 10:00:00,551,328,71,4.1,927.0,20.889933
2019-11-13 11:00:00,762,299,112,6.4,926.5,32.126465
2019-11-13 12:00:00,922,228,149,8.5,925.5,38.625465
2019-11-13 13:00:00,1012,148,190,9.7,924.7,41.0874
2019-11-13 14:00:00,921,103,195,9.5,923.6,39.3302
2019-11-13 15:00:00,804,77,169,10.4,922.5,35.825397
2019-11-13 16:00:00,629,67,119,10.7,922.1,28.1824
2019-11-13 17:00:00,387,62,61,10.5,921.3,15.766399
2019-11-13 18:00:00,33,10,10,9.3,920.9,0.790067
2019-11-13 19:00:00,0,1,0,7.6,920.7,0.0
2019-11-13 20:00:00,0,1,0,7.6,920.9,0.0
2019-11-13 21:00:00,0,1,0,5.5,920.7,0.0
2019-11-13 22:00:00,0,0,0,3.9,920.6,0.0
2019-11-13 23:00:00,0,1,0,3.6,920.5,0.0
2019-11-14 00:00:00,0,0,0,2.8,920.2,0.0
2019-11-14 01:00:00,0,0,0,2.4,920.0,0.0
2019-11-14 02:00:00,0,0,0,2.4,919.9,0.0
2019-11-14 03:00:00,0,0,0,2.0,919.4,0.0
2019-11-14 04:00:00,0,0,0,2.1,918.6,0.0
2019-11-14 05:00:00,0,0,0,1.7,917.8,0.0
2019-11-14 06:00:00,0,0,0,1.7,917.5,0.0
2019-11-14 07:00:00,0,1,0,1.3,917.2,0.0
2019-11-14 08:00:00,0,0,0,1.3,917.4,0.0
2019-11-14 09:00:00,143,95,36,1.4,917.5,2.3586
2019-11-14 10:00:00,485,213,94,3.1,917.5,18.361067
2019-11-14 11:00:00,706,206,158,5.8,916.8,29.6174
2019-11-14 12:00:00,845,150,218,7.1,916.4,35.70613
2019-11-14 13:00:00,903,92,265,8.7,915.7,36.8126
2019-11-14 14:00:00,858,66,257,9.3,914.8,35.955997
2019-11-14 15:00:00,751,52,220,10.5,914.5,32.2024
2019-11-14 16:00:00,563,47,145,10.3,914.0,24.703133
2019-11-14 17:00:00,288,34,69,9.9,914.0,11.627066
2019-11-14 18:00:00,17,2,9,8.5,914.0,0.6342
2019-11-14 19:00:00,0,1,0,7.2,914.2,0.0
2019-11-14 20:00:00,0,0,0,7.0,914.7,0.0
2019-11-14 21:00:00,0,1,0,5.7,915.0,0.0
2019-11-14 22:00:00,0,0,0,3.7,915.5,0.0
2019-11-14 23:00:00,0,0,0,2.4,915.4,0.0
2019-11-15 00:00:00,0,0,0,2.1,915.2,0.0
2019-11-15 01:00:00,0,0,0,2.3,915.4,0.0
2019-11-15 02:00:00,0,0,0,1.4,915.3,0.0
2019-11-15 03:00:00,0,0,0,1.3,915.5,0.0
2019-11-15 04:00:00,0,0,0,0.8,915.1,0.0
2019-11-15 05:00:00,0,0,0,0.3,915.0,0.0
2019-11-15 06:00:00,0,0,0,0.4,914.6,0.0
2019-11-15 07:00:00,0,0,0,-0.6,914.3,0.0
2019-11-15 08:00:00,0,0,0,-0.5,914.3,0.0
2019-11-15 09:00:00,67,6,43,0.0,914.7,1.921467
2019-11-15 10:00:00,436,158,111,1.4,914.8,12.601066
2019-11-15 11:00:00,741,192,197,5.3,914.5,28.917
2019-11-15 12:00:00,897,139,280,7.6,913.6,33.6844
2019-11-15 13:00:00,631,50,243,7.9,913.0,33.0564
2019-11-15 14:00:00,351,11,210,8.1,912.5,19.481798
2019-11-15 15:00:00,383,12,204,8.1,911.7,18.714867
2019-11-15 16:00:00,121,1,86,8.0,911.0,6.173
2019-11-15 17:00:00,84,3,53,7.6,910.7,4.234267
2019-11-15 18:00:00,10,1,5,6.7,910.0,0.287467
2019-11-15 19:00:00,0,0,0,5.6,910.0,0.0
2019-11-15 20:00:00,0,1,0,5.7,909.8,0.0
2019-11-15 21:00:00,0,1,0,3.6,909.8,0.0
2019-11-15 22:00:00,0,0,0,3.7,909.4,0.0
2019-11-15 23:00:00,0,0,0,3.1,909.3,0.0
2019-11-16 00:00:00,0,0,0,3.0,909.3,0.0
2019-11-16 01:00:00,0,1,0,2.7,909.5,0.0
2019-11-16 02:00:00,0,1,0,3.1,909.8,0.0
2019-11-16 03:00:00,0,0,0,2.8,910.2,0.0
2019-11-16 04:00:00,0,0,0,2.0,910.4,0.0
2019-11-16 05:00:00,0,1,0,0.9,911.5,0.0
2019-11-16 06:00:00,0,0,0,-0.5,912.5,0.0
2019-11-16 07:00:00,0,0,0,-0.3,913.9,0.0
2019-11-16 08:00:00,0,0,0,-1.6,914.6,0.0
2019-11-16 09:00:00,91,23,48,-1.1,915.9,2.3902
2019-11-16 10:00:00,223,28,112,0.1,916.9,9.734799
2019-11-16 11:00:00,334,38,156,2.5,917.0,16.744598
2019-11-16 12:00:00,405,34,183,3.4,917.5,19.735533
2019-11-16 13:00:00,668,37,297,4.7,918.3,25.822866
2019-11-16 14:00:00,622,28,275,5.2,917.8,23.259132
2019-11-16 15:00:00,142,3,127,5.4,917.4,11.3402
2019-11-16 16:00:00,36,0,36,4.9,918.0,3.112867
2019-11-16 17:00:00,65,2,61,3.5,918.5,2.289533
2019-11-16 18:00:00,8,2,7,1.4,920.6,0.0404
2019-11-16 19:00:00,0,1,0,0.2,923.5,0.0
2019-11-16 20:00:00,0,0,0,-1.0,925.0,0.0
2019-11-16 21:00:00,0,1,0,-2.2,926.0,0.0
2019-11-16 22:00:00,0,0,0,-3.5,927.7,0.0
2019-11-16 23:00:00,0,1,0,-4.5,928.5,0.0
2019-11-17 00:00:00,0,1,0,-6.3,929.8,0.0
2019-11-17 01:00:00,0,0,0,-6.8,930.6,0.0
2019-11-17 02:00:00,0,1,0,-7.6,931.6,0.0
2019-11-17 03:00:00,0,1,0,-8.0,932.5,0.0
2019-11-17 04:00:00,0,0,0,-8.2,933.1,0.0
2019-11-17 05:00:00,0,0,0,-7.5,933.2,0.0
2019-11-17 06:00:00,0,0,0,-7.1,933.5,0.0
2019-11-17 07:00:00,0,1,0,-7.8,934.2,0.0
2019-11-17 08:00:00,0,1,0,-7.4,933.9,0.0
2019-11-17 09:00:00,138,71,35,-8.2,933.9,1.984267
2019-11-17 10:00:00,488,136,132,-5.5,933.1,18.455666
2019-11-17 11:00:00,708,115,260,-2.7,932.0,30.254932
2019-11-17 12:00:00,780,66,338,-1.4,931.1,33.379868
2019-11-17 13:00:00,1003,48,470,1.2,930.3,39.8878
2019-11-17 14:00:00,945,31,435,1.9,928.9,40.116066000000004
2019-11-17 15:00:00,799,23,343,3.1,928.2,35.7076
2019-11-17 16:00:00,624,23,210,2.1,928.0,27.914398
2019-11-17 17:00:00,414,16,145,2.8,927.8,17.081066
2019-11-17 18:00:00,17,3,6,1.6,927.2,0.595667
2019-11-17 19:00:00,0,1,0,0.2,927.8,0.0
2019-11-17 20:00:00,0,1,0,-0.3,928.1,0.0
2019-11-17 21:00:00,0,0,0,-1.2,928.5,0.0
2019-11-17 22:00:00,0,1,0,-2.7,928.4,0.0
2019-11-17 23:00:00,0,1,0,-3.6,928.5,0.0
2019-11-18 00:00:00,0,1,0,-4.1,928.3,0.0
2019-11-18 01:00:00,0,0,0,-3.9,928.3,0.0
2019-11-18 02:00:00,0,2,0,-5.0,927.7,0.0
2019-11-18 03:00:00,0,1,0,-6.2,927.3,0.0
2019-11-18 04:00:00,0,0,0,-5.8,926.7,0.0
2019-11-18 05:00:00,0,1,0,-6.6,926.5,0.0
2019-11-18 06:00:00,0,1,0,-7.7,926.0,0.0
2019-11-18 07:00:00,0,0,0,-6.4,925.8,0.0
2019-11-18 08:00:00,0,1,0,-7.0,925.7,0.0
2019-11-18 09:00:00,148,77,34,-8.0,925.8,1.950333
2019-11-18 10:00:00,520,138,150,-5.2,925.4,19.6798
2019-11-18 11:00:00,739,105,299,-2.1,924.5,31.036798
2019-11-18 12:00:00,905,68,429,0.2,923.8,37.840866
2019-11-18 13:00:00,992,36,496,1.0,923.1,40.746864
2019-11-18 14:00:00,956,25,464,2.3,922.4,40.358665
2019-11-18 15:00:00,804,20,359,2.4,922.0,35.693996
2019-11-18 16:00:00,623,18,214,3.4,921.6,27.761732
2019-11-18 17:00:00,355,16,85,2.3,921.4,14.053066
2019-11-18 18:00:00,14,3,5,1.2,921.7,0.492133
2019-11-18 19:00:00,0,0,0,0.2,922.1,0.0
2019-11-18 20:00:00,0,0,0,-0.1,922.5,0.0
2019-11-18 21:00:00,0,0,0,-0.9,922.6,0.0
2019-11-18 22:00:00,0,1,0,-1.5,923.1,0.0
2019-11-18 23:00:00,0,0,0,-2.5,923.1,0.0
2019-11-19 00:00:00,0,1,0,-3.0,923.3,0.0
2019-11-19 01:00:00,0,0,0,-4.5,923.1,0.0
2019-11-19 02:00:00,0,0,0,-4.3,922.9,0.0
2019-11-19 03:00:00,0,1,0,-4.1,922.8,0.0
2019-11-19 04:00:00,0,1,0,-5.1,922.7,0.0
2019-11-19 05:00:00,0,0,0,-5.7,922.7,0.0
2019-11-19 06:00:00,0,0,0,-5.8,922.7,0.0
2019-11-19 07:00:00,0,0,0,-5.5,922.9,0.0
2019-11-19 08:00:00,0,0,0,-4.6,923.4,0.0
2019-11-19 09:00:00,52,8,22,-3.1,924.0,0.92
2019-11-19 10:00:00,344,59,115,-3.4,923.6,16.3642
2019-11-19 11:00:00,695,73,287,0.4,923.2,27.265598
2019-11-19 12:00:00,861,47,411,2.9,922.5,36.1074
2019-11-19 13:00:00,969,28,490,5.1,921.6,39.322464
